"","date","year","epi_week","Alabama","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","Georgia","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming","Florida"
"110",2012-02-04,2012,5,0.00636632010738477,0.00231065921228744,0.00661666763106722,0.00344341984563161,0.00215587944411831,0.00278434709558958,0.00327910599298775,0.0055088619903946,0.00249628024314661,0.00425584141578638,0.00413712860833881,0.00345135443539133,0.00377815548830805,0.00452436050921739,0.00908765662303814,0.00170105413895024,0.00332379664127303,0.0027097868143904,0.00294497710780983,0.00262424037042174,0.00735772500148691,0.00482104881062746,0.0026353413687629,0.00270610927717569,0.00223001704037574,0.00218285335263255,0.00299980563487714,0.00235701666645605,0.00272995174988337,0.00416049841370685,0.00275815180252291,0.00364019068465543,0.00547441763646144,0.00333229008788626,0.00304879006026681,0.00286975465132855,0.00462928964761357,0.00274187781783906,0.00499850562921474,0.00695601057400479,0.00220546951908062,0.00224641526123038,0.0036410843834679,0.00365409581491292,0.00351393899313757,0.00280830738796087,0.00214671245676265,0.00823251662884151
"111",2012-02-11,2012,6,0.00530611675499823,0.00287730105916902,0.00375997098692107,0.00394691092275506,0.00206933529680242,0.00228886137021676,0.00314488252546607,0.00586347023434565,0.00268733463722503,0.00268258115075202,0.00281585011240641,0.00201037016962823,0.00253499077089557,0.00342684744988786,0.00537368165299851,0.00174488764689523,0.003059093057152,0.00221561798398212,0.00203631033880021,0.00150689343106546,0.00482180609110373,0.00300821063687255,0.00186231755704355,0.00191580379902447,0.00270099121003619,0.00175460290701841,0.00271419223185608,0.00284456006575209,0.00215328470533175,0.00431982171228031,0.0014300949121644,0.00266916531505539,0.00320396556506305,0.00386708937563092,0.00256004203839856,0.00242554617025668,0.00509025600867763,0.00163331246413439,0.00404467687310119,0.00421243291586335,0.00255824481036255,0.00176028798815313,0.00346505017029392,0.00363885762915626,0.00299232505316952,0.00170351458056789,0.00189911680604323,0.00945685774992808
"112",2012-02-18,2012,7,0.00547637786070868,0.00339662130687786,0.0043621297789882,0.00384337959178425,0.00233111849613461,0.0025827099420389,0.00296529022753708,0.00553626432639332,0.00280632396969254,0.00285051878986553,0.00289483313412907,0.00233730230740447,0.00298876100925047,0.00344245116919575,0.00699851928665039,0.00204449928768855,0.00293369945511871,0.00260023993264162,0.00241641004487989,0.00186574918921723,0.00544910038100492,0.00325474166687496,0.0021962733477185,0.00215976192091844,0.00276656563627218,0.00212815892118167,0.00282827497921771,0.00306660879502159,0.00249193473002567,0.00386713447882617,0.00182905172322685,0.00296057743538065,0.00417443160916678,0.003387203081985,0.00273025017012318,0.00276028054733095,0.00476482639003404,0.00196535229385421,0.00392040496658338,0.0058119991315728,0.00275126333022994,0.00213539480374983,0.00317662617962748,0.0037180098335723,0.00309280472907371,0.00212724348339424,0.00211092646846883,0.00796270546480483
"113",2012-02-25,2012,8,0.00699040335446215,0.00254698075952298,0.00457130392151147,0.00386485088328634,0.00211821610736276,0.00304953659430058,0.00409658500697745,0.00739224489370827,0.00274768200754969,0.00317691276464258,0.00326859383552161,0.00275521086480055,0.00316276178646456,0.00408790247120241,0.007710796219166,0.00240717567387568,0.0038539834936289,0.00299576625812381,0.00246848595529286,0.00216646308990854,0.00650601551856452,0.00341515842943767,0.00250928983402331,0.0028515726580769,0.00265511443158464,0.00240014832169633,0.00346056698529807,0.00240214670968669,0.00278272413631021,0.00590208836027679,0.00214126078322951,0.00323395328816438,0.00373617272843967,0.00368458682477906,0.0030858834821159,0.00324724052777691,0.00679474236091313,0.00255489886192484,0.0048660219355336,0.00530126268585432,0.00229563306447983,0.00238100603187027,0.0044621535397606,0.00376496379413546,0.00371647628914253,0.00221728535169469,0.00231476540466616,0.00995018703425671
"114",2012-03-03,2012,9,0.00899314150956766,0.00234979179971634,0.00632472977799577,0.00323558194254415,0.00191077872131412,0.00293020026837771,0.00442158703265727,0.00897589789083748,0.00196246096944052,0.00359609046219183,0.00378476178099575,0.0027862305718235,0.00303312294885158,0.00499381502219415,0.0104943048656262,0.00163223702235128,0.00419056344370095,0.00268924145327349,0.00274385093659113,0.00224917781111995,0.00895598401497726,0.00401404965599622,0.00180626612116674,0.00240641804505822,0.00190838224976139,0.00198806212433884,0.00369064806024083,0.00228780453508385,0.00271470181744582,0.00646437039508133,0.00177752118806505,0.00371900283635739,0.00440719348518294,0.0026707778367501,0.00332353730023609,0.00299967239871399,0.00803094996622726,0.00215788862466395,0.00606274128410776,0.00680125207684924,0.0019659605338544,0.00200112069276376,0.00476586433382903,0.00281879531373012,0.00415955666450352,0.00260309039429978,0.00175862837050777,0.0113711430907736
"115",2012-03-10,2012,10,0.00530392940872231,0.00211739333528884,0.00478895641192939,0.00291235151315661,0.00203335831158097,0.00280226440130112,0.00333035119590076,0.00550807840314336,0.00257392537848555,0.00332019108133092,0.00323480167912299,0.00308868342344872,0.00339474840587264,0.0035499509600862,0.00708196863212068,0.00232321515065967,0.00321498834560479,0.00284951510506549,0.00246873094517474,0.00225432722661076,0.00557927446778262,0.00384815362530371,0.00262601190223212,0.00274274828720108,0.00213475998268689,0.00236250407921906,0.00297426110949715,0.00221510225842279,0.00249738145952961,0.00441725945555455,0.00247123559076401,0.00305783502144983,0.00439751046389478,0.00319549636591877,0.00278086515587944,0.00298211831042343,0.00514027243818861,0.00275427430390729,0.00394785460064658,0.00548347871532124,0.00221314998498916,0.00228781736939429,0.00352513889280953,0.00345865603598818,0.00311700489218324,0.00258036710578325,0.00235319659654299,0.00821181492485566
"116",2012-03-17,2012,11,0.0102819016819298,0.00201973912110377,0.0102770125911182,0.00509444540133743,0.00242829449070411,0.00488497660724476,0.0061461532414116,0.00920937503377433,0.00396520199477578,0.00866836601534752,0.00845908715045114,0.00783878509118785,0.00716617771832851,0.00880653102921516,0.0121498524536507,0.00302430844342401,0.006396754826127,0.00457588390314153,0.00568259849703195,0.00514382153924704,0.0110295682792662,0.00924021503741562,0.00346034138188559,0.00534082924159953,0.00355487888399881,0.00404631243728977,0.00550589076650155,0.00244392469211248,0.00495464492460958,0.00761365251024212,0.00412195108637407,0.00751193594735697,0.0089151106771036,0.00412040209355507,0.00598890029140224,0.00478195228026293,0.00834712678853199,0.00482186356002728,0.00928378445662992,0.00938248326145115,0.00269381716621176,0.00415184843215764,0.00666777233744816,0.00397135571360455,0.00692572389692619,0.00614593398633159,0.00317118224235572,0.0101966744339756
"117",2012-03-24,2012,12,0.0104217081788806,0.00339330705904754,0.00918362340064157,0.00402143364728608,0.00272722037206694,0.00737405003469792,0.00922013592256718,0.0105798553466061,0.00336861293902191,0.00952120838538392,0.00962275946546933,0.00922891794689314,0.00725699454569876,0.00954010382584937,0.0108650952919955,0.00521741933005333,0.00938178246714279,0.00680345812793441,0.00819095240138419,0.00816806521206505,0.0102638516737067,0.00906407584350708,0.00350681193811386,0.00612574664214046,0.0030503908410316,0.00597656319456493,0.00849002215545624,0.00266232015149269,0.00740145737578529,0.010536607607459,0.00583315541680923,0.00969539143184505,0.00770022118872339,0.00348710791128363,0.00868954215210078,0.00725365630240135,0.0109867187491183,0.00595290069300804,0.00947231184980689,0.00743017049429673,0.00289739713532583,0.00623308552101582,0.00978425929162732,0.00309308048924187,0.00932269823356655,0.00905453435764642,0.00299202754263858,0.0109994695210507
"118",2012-03-31,2012,13,0.00969671555600074,0.00301461178723929,0.00974624679957606,0.00510357344271802,0.00337322263560662,0.00332737168332281,0.00491210733962973,0.00844468774265187,0.00422039115757006,0.00695919624583631,0.00618157856978285,0.00687760900978775,0.00868934898086331,0.00765564408827597,0.0108540315941444,0.00211134944247339,0.00519632412897884,0.00315617308251047,0.00352066624120245,0.00433395611207619,0.0103346092186822,0.00923334741703596,0.00398589422435124,0.00619209154582354,0.00356747401498194,0.00257479271519938,0.00409384153157749,0.00242986542963547,0.00335595047276508,0.00758729484381807,0.00418796776456962,0.00528411228698186,0.00987945727570225,0.00453536690153073,0.00429761580879429,0.0033304674282027,0.00800768549802895,0.00517578200283787,0.00868147625677194,0.00965692793466222,0.00321212372789924,0.00264248520284277,0.0063632282640697,0.00451924210933917,0.00602906306017319,0.00416971548255967,0.00366412340844187,0.00987254118446823
"119",2012-04-07,2012,14,0.010844715887142,0.00207803719544748,0.0099894955776023,0.00338074833595753,0.00330569610626161,0.00288645254303923,0.00377067399383405,0.0100310244272216,0.00280555527080342,0.00723176085357568,0.00638913831813431,0.00666471821517654,0.00770015041425768,0.00813154271159732,0.0121377658352985,0.00221469525382628,0.00402790218476492,0.00292759204155062,0.00365651341763486,0.00436580853081893,0.010896112286827,0.00879820923777899,0.00314174984644108,0.00564389669292883,0.00206366070163086,0.00241378307383301,0.00325312541994768,0.00271877135724446,0.00284606089530092,0.00741805956827842,0.00437075275407693,0.00466124860972669,0.00914586311441373,0.00319101054417687,0.00339347283839953,0.00305430426739068,0.00933036245397461,0.0048384612131157,0.00950616271627411,0.00884221751978938,0.00240419148128767,0.00248643277919145,0.00581315267545264,0.00360074188219487,0.00509811308019304,0.00410737908366236,0.00302596811127021,0.0116232425012657
"120",2012-04-14,2012,15,0.00610746518407519,0.00256701104897635,0.00746464167034078,0.00411271194760128,0.00385197530598689,0.00326892129600137,0.00327349421098641,0.0049789615251572,0.00339783872454746,0.00416970755171802,0.00394007504675469,0.00407560214660637,0.00654897653711365,0.00422769492619078,0.0103160154881309,0.00347994597884189,0.00336375987345437,0.00353459331435056,0.00358571556849755,0.00317306905610493,0.00749751810716199,0.00543639835928088,0.00326034650719086,0.00436577595874408,0.00250310055659308,0.00344141937088444,0.003131109975524,0.00436679938618664,0.00342781834411151,0.00369647738677616,0.00319345821138361,0.00380469001130516,0.0095087093025743,0.00399822779572061,0.00342691029000201,0.00361883878386358,0.00431299877514803,0.00354487707202823,0.00485109793260649,0.0103277696006238,0.00262996897419704,0.00354834753088653,0.00328485145654696,0.00421588973694755,0.00347323137762144,0.00340217462691318,0.00335422471442679,0.00839429308132862
"121",2012-04-21,2012,16,0.0104797668976798,0.00312298884700777,0.0077012873468522,0.00583111090222721,0.00367962037964331,0.00633608724825853,0.00704786788374812,0.0100107373921162,0.00416866239371277,0.00639608286391759,0.00643018685185756,0.00606054988259641,0.00625635475685455,0.00711648640126087,0.0104393195366634,0.00516667997901184,0.00707989085696066,0.00605212595380311,0.0050222588165686,0.0041827796353632,0.00964628474104293,0.00671887345715793,0.00391760400667124,0.00547772020812832,0.00425901301500816,0.00535532355915824,0.00670566825403392,0.00274356832502052,0.00602744926454827,0.00880740306846357,0.00414735132509563,0.00673284530735121,0.00704149957802348,0.00524443721373045,0.0066150631481006,0.00642741814122668,0.00976515534281323,0.00494524218109496,0.00793250949151578,0.0075280134911353,0.00392296219698713,0.00544169297912619,0.007461876397869,0.00460333115943577,0.00722894608249585,0.00485464789943335,0.00393260053435345,0.0111987814986597
"122",2012-04-28,2012,17,0.00780126452189086,0.00352021512697936,0.00847313480204248,0.00622260471369302,0.00403333532004459,0.00501045554650888,0.00505515895666508,0.00738871006315629,0.00498674368313797,0.00539708155568461,0.00472256294980427,0.0057640521460901,0.00672130345528021,0.00611096895692943,0.00899178649928522,0.00435908440184513,0.00492633842799864,0.00503835352612849,0.00315073528580814,0.00415451927420665,0.00826303803402445,0.0073253132522084,0.00509342119735327,0.00579269118858638,0.00401120845819134,0.00431084227592637,0.00482865993015386,0.00335533191185682,0.00393820076661554,0.00723487381258435,0.00484282564482408,0.00411329593598133,0.00833902257447057,0.0058539891434143,0.00407356700908087,0.00538796119924102,0.00794788967568355,0.00558090279496039,0.00741308611474572,0.007662951566092,0.00373294350803855,0.00401474950006129,0.00569474197344597,0.00600116505337141,0.0049499482716998,0.00359498926734663,0.0041323819854039,0.00842762881313878
"123",2012-05-05,2012,18,0.0123263583761942,0.00336876134554774,0.0129279715323271,0.00532363712716746,0.00392203276079759,0.00574169570435992,0.0083717313133368,0.0114694620642083,0.00388886909792629,0.0110105777958515,0.0108503431317161,0.0103838735739212,0.0110822639788106,0.0121563088859419,0.0140405899358757,0.00408773602352345,0.00909557073492271,0.00525094367473443,0.00666487888424339,0.00720737955425519,0.0130670357171608,0.0123139438522286,0.00427826831790034,0.00897952908719975,0.00329088229626274,0.00471205772399636,0.00704081676987378,0.00278589747711735,0.00648466464839265,0.0113161266131751,0.00591304221575827,0.00994263712111023,0.0122987248590007,0.00442314461222981,0.00826604362112954,0.00532223978578778,0.0118128893382821,0.00747807095297949,0.0120300812537107,0.0115015872184374,0.00357930675427743,0.00510781702820908,0.0107178784645846,0.00453528735984209,0.0105840653584802,0.00738144358016452,0.00413536027140518,0.0127584974516444
"124",2012-05-12,2012,19,0.0110129969265922,0.0029223906861882,0.00984508958539039,0.00404315251488942,0.00396047071491697,0.00660814071953711,0.00714970523679332,0.0106446313910957,0.00298459301660453,0.00824169842779738,0.00790575907528127,0.0074256624293606,0.00709121993074978,0.00890825794912972,0.0127926580174918,0.00494732102113818,0.00760250258825732,0.00628167567299489,0.00566078092474759,0.005739324803798,0.0115716860892818,0.0087324146919434,0.00336266254053534,0.00533919569485285,0.00175771670367953,0.00577121304695748,0.00689405598485801,0.00528503602529346,0.00606442999757094,0.00902054432767077,0.00501832189712266,0.00763216459903147,0.00898346819789567,0.0038209158408113,0.00719489464210771,0.00633922526391134,0.0102379803650075,0.00503503523083402,0.00933136933307021,0.0106687469484119,0.00250196172230413,0.00560998139125141,0.00837866385108239,0.00371382397362954,0.00869444325598406,0.00606004203427864,0.00312119481007786,0.0124719011839838
"125",2012-05-19,2012,20,0.0109902700797615,0.00262366802120269,0.00825020771943708,0.00500422215803344,0.00409728811996587,0.007564084316116,0.00831856336366354,0.0114144188444377,0.0038840413221946,0.00676944247579095,0.00706967933772084,0.00672467708840478,0.00699468714571829,0.00936606864493292,0.0105381539046163,0.00638001646098502,0.00831556801508969,0.0073668208681237,0.00557284589442499,0.0060536529245381,0.0103253941748708,0.00761764695678622,0.00435290947261117,0.00577856178997569,0.00226939892063408,0.00722636649661916,0.00769640591793827,0.00480227281229777,0.00722948490132717,0.0104493963527992,0.00589488807319213,0.00750433733697892,0.00864155650830385,0.00424447871720538,0.00754243741095021,0.00740507426339069,0.0115666177782445,0.00580676283746306,0.0100666369270243,0.00932486393081533,0.00285145309972071,0.00740887947216794,0.00929947474691791,0.00446403932112979,0.0088097476804161,0.0058309739643248,0.00371847443659883,0.0129956338387605
"126",2012-05-26,2012,21,0.0108277299803758,0.00324583800685228,0.0096648004917576,0.00511633214194912,0.00459271485467801,0.0105873375210822,0.0116486605961157,0.0103461883104692,0.0042336471464735,0.0084400879736425,0.00901592972930589,0.00806279853649356,0.00891450377784894,0.0106150727743259,0.0124535522916299,0.00846814630322419,0.0116074799701169,0.0100230029727123,0.00749049978580872,0.0071445381852799,0.0106621224765799,0.009115369306627,0.00471242306333936,0.00770650889115551,0.00292032716682467,0.0095815832398334,0.0112414812722888,0.00407521998494601,0.0101585233554481,0.0116842377213158,0.00580267989005831,0.0102270993366517,0.0106526472659138,0.00513202236176712,0.0108756664226052,0.0101013926434375,0.0113252849733651,0.00681781991135583,0.0106372125274329,0.0107427452867662,0.00298079067660308,0.00982825495097991,0.011550949519437,0.00517113421103135,0.0110405050043769,0.00744584242085149,0.0045068033711682,0.0124959753011943
"127",2012-06-02,2012,22,0.011763337685626,0.00212713741013443,0.0108605463895377,0.00546661927220909,0.00383523757060381,0.0109144690675691,0.0125629959017539,0.0129186356769867,0.00525606600465469,0.00842545866315498,0.00871756987496119,0.00806836445811883,0.0082398625085704,0.0107365545106133,0.0129230370021912,0.00670815801257154,0.0120772424986333,0.00995742174682721,0.00763741208754448,0.00682103111555198,0.0121011626519124,0.00915203845606749,0.00553763731753475,0.00677790712409963,0.00359614858793085,0.00822822993604063,0.0119893251045781,0.00328404255048531,0.00962708399312059,0.0129269872392927,0.00587976423950938,0.0100087357288295,0.0109807250032509,0.00585260724149125,0.0109533850047001,0.0108700081140601,0.0134150027515074,0.00643014989226969,0.0111317216959491,0.0115960238610951,0.00342657257911921,0.00856923992735344,0.0120075042348256,0.00573363006773402,0.011378105930305,0.00725499012240556,0.004821963721543,0.0146841827870593
"128",2012-06-09,2012,23,0.0126484226479772,0.00303200194566355,0.0109173146611273,0.00532878093500188,0.00590280818937671,0.00772060912531165,0.00765984932336361,0.0119369414064176,0.0050699424133122,0.00790566006160375,0.00734578514669513,0.00913462290115121,0.01049016163536,0.00820403777353175,0.0143016907271787,0.00678302969225883,0.00739711228326508,0.00787023226635493,0.00795748673992811,0.00932509904025262,0.0126073866738411,0.009485981857553,0.00662467746095027,0.00958248514736638,0.00338543051676381,0.00745583369079033,0.00763021432538773,0.00478273357660656,0.00790201704658251,0.00862833263584305,0.00917111230834434,0.00712340119665627,0.0124999488734074,0.00528172616945335,0.00755735126275875,0.00816584698345867,0.0101417420202837,0.00956242036980273,0.00972658243041397,0.012489099785688,0.00311777281008564,0.00747458353986616,0.00797837363814227,0.0054051823116114,0.00783559013194785,0.00823218336720776,0.00526628797690748,0.0152498586348653
