"","target_end_date","abbreviation","cases","location","state_name"
"7252",2023-08-05,"TN",22,39,"Tennessee"
"7253",2023-08-12,"TN",26,39,"Tennessee"
"7254",2023-08-19,"TN",26,39,"Tennessee"
"7255",2023-08-26,"TN",23,39,"Tennessee"
"7256",2023-09-02,"TN",27,39,"Tennessee"
"7257",2023-09-09,"TN",46,39,"Tennessee"
"7258",2023-09-16,"TN",34,39,"Tennessee"
"7259",2023-09-23,"TN",24,39,"Tennessee"
"7260",2023-09-30,"TN",41,39,"Tennessee"
"7261",2023-10-07,"TN",28,39,"Tennessee"
"7262",2023-10-14,"TN",32,39,"Tennessee"
"7263",2023-10-21,"TN",43,39,"Tennessee"
"7264",2023-10-28,"TN",44,39,"Tennessee"
"7265",2023-11-04,"TN",43,39,"Tennessee"
"7266",2023-11-11,"TN",46,39,"Tennessee"
"7267",2023-11-18,"TN",55,39,"Tennessee"
"7268",2023-11-25,"TN",72,39,"Tennessee"
"7269",2023-12-02,"TN",98,39,"Tennessee"
"7270",2023-12-09,"TN",147,39,"Tennessee"
"7271",2023-12-16,"TN",174,39,"Tennessee"
"7272",2023-12-23,"TN",288,39,"Tennessee"
"7273",2023-12-30,"TN",523,39,"Tennessee"
"7274",2024-01-06,"TN",460,39,"Tennessee"
"7275",2024-01-13,"TN",387,39,"Tennessee"
"7276",2024-01-20,"TN",346,39,"Tennessee"
"7277",2024-01-27,"TN",278,39,"Tennessee"
"7278",2024-02-03,"TN",221,39,"Tennessee"
"7279",2024-02-10,"TN",196,39,"Tennessee"
"7280",2024-02-17,"TN",194,39,"Tennessee"
"7281",2024-02-24,"TN",200,39,"Tennessee"
"7282",2024-03-02,"TN",234,39,"Tennessee"
"7283",2024-03-09,"TN",188,39,"Tennessee"
"7284",2024-03-16,"TN",129,39,"Tennessee"
"7285",2024-03-23,"TN",125,39,"Tennessee"
"7286",2024-03-30,"TN",83,39,"Tennessee"
"7287",2024-04-06,"TN",101,39,"Tennessee"
"7288",2024-04-13,"TN",75,39,"Tennessee"
"7289",2024-04-20,"TN",58,39,"Tennessee"
"7290",2024-04-27,"TN",51,39,"Tennessee"
"7291",2024-05-04,"TN",22,39,"Tennessee"
"7292",2024-05-11,"TN",16,39,"Tennessee"
"7293",2024-05-18,"TN",21,39,"Tennessee"
"7294",2020-10-24,"TX",45,40,"Texas"
"7295",2020-10-31,"TX",104,40,"Texas"
"7296",2020-11-07,"TX",110,40,"Texas"
"7297",2020-11-14,"TX",138,40,"Texas"
"7298",2020-11-21,"TX",153,40,"Texas"
"7299",2020-11-28,"TX",157,40,"Texas"
"7300",2020-12-05,"TX",195,40,"Texas"
"7301",2020-12-12,"TX",183,40,"Texas"
"7302",2020-12-19,"TX",223,40,"Texas"
"7303",2020-12-26,"TX",210,40,"Texas"
"7304",2021-01-02,"TX",200,40,"Texas"
"7305",2021-01-09,"TX",82,40,"Texas"
"7306",2021-01-16,"TX",83,40,"Texas"
"7307",2021-01-23,"TX",94,40,"Texas"
"7308",2021-01-30,"TX",76,40,"Texas"
"7309",2021-02-06,"TX",106,40,"Texas"
"7310",2021-02-13,"TX",77,40,"Texas"
"7311",2021-02-20,"TX",57,40,"Texas"
"7312",2021-02-27,"TX",45,40,"Texas"
"7313",2021-03-06,"TX",60,40,"Texas"
"7314",2021-03-13,"TX",77,40,"Texas"
"7315",2021-03-20,"TX",31,40,"Texas"
"7316",2021-03-27,"TX",31,40,"Texas"
"7317",2021-04-03,"TX",31,40,"Texas"
"7318",2021-04-10,"TX",33,40,"Texas"
"7319",2021-04-17,"TX",20,40,"Texas"
"7320",2021-04-24,"TX",36,40,"Texas"
"7321",2021-05-01,"TX",31,40,"Texas"
"7322",2021-05-08,"TX",27,40,"Texas"
"7323",2021-05-15,"TX",22,40,"Texas"
"7324",2021-05-22,"TX",27,40,"Texas"
"7325",2021-05-29,"TX",29,40,"Texas"
"7326",2021-06-05,"TX",31,40,"Texas"
"7327",2021-06-12,"TX",26,40,"Texas"
"7328",2021-06-19,"TX",27,40,"Texas"
"7329",2021-06-26,"TX",40,40,"Texas"
"7330",2021-07-03,"TX",59,40,"Texas"
"7331",2021-07-10,"TX",83,40,"Texas"
"7332",2021-07-17,"TX",87,40,"Texas"
"7333",2021-07-24,"TX",82,40,"Texas"
"7334",2021-07-31,"TX",44,40,"Texas"
"7335",2021-08-07,"TX",25,40,"Texas"
"7336",2021-08-14,"TX",16,40,"Texas"
"7337",2021-08-21,"TX",14,40,"Texas"
"7338",2021-08-28,"TX",11,40,"Texas"
"7339",2021-09-04,"TX",15,40,"Texas"
"7340",2021-09-11,"TX",20,40,"Texas"
"7341",2021-09-18,"TX",17,40,"Texas"
"7342",2021-09-25,"TX",13,40,"Texas"
"7343",2021-10-02,"TX",15,40,"Texas"
"7344",2021-10-09,"TX",20,40,"Texas"
"7345",2021-10-16,"TX",13,40,"Texas"
"7346",2021-10-23,"TX",6,40,"Texas"
"7347",2021-10-30,"TX",15,40,"Texas"
"7348",2021-11-06,"TX",18,40,"Texas"
"7349",2021-11-13,"TX",20,40,"Texas"
"7350",2021-11-20,"TX",23,40,"Texas"
"7351",2021-11-27,"TX",15,40,"Texas"
"7352",2021-12-04,"TX",35,40,"Texas"
"7353",2021-12-11,"TX",34,40,"Texas"
"7354",2021-12-18,"TX",54,40,"Texas"
"7355",2021-12-25,"TX",54,40,"Texas"
"7356",2022-01-01,"TX",75,40,"Texas"
"7357",2022-01-08,"TX",73,40,"Texas"
"7358",2022-01-15,"TX",49,40,"Texas"
"7359",2022-01-22,"TX",61,40,"Texas"
"7360",2022-01-29,"TX",55,40,"Texas"
"7361",2022-02-05,"TX",86,40,"Texas"
"7362",2022-02-12,"TX",109,40,"Texas"
"7363",2022-02-19,"TX",229,40,"Texas"
"7364",2022-02-26,"TX",324,40,"Texas"
"7365",2022-03-05,"TX",309,40,"Texas"
"7366",2022-03-12,"TX",408,40,"Texas"
"7367",2022-03-19,"TX",596,40,"Texas"
"7368",2022-03-26,"TX",589,40,"Texas"
"7369",2022-04-02,"TX",490,40,"Texas"
"7370",2022-04-09,"TX",335,40,"Texas"
"7371",2022-04-16,"TX",329,40,"Texas"
"7372",2022-04-23,"TX",326,40,"Texas"
"7373",2022-04-30,"TX",171,40,"Texas"
"7374",2022-05-07,"TX",128,40,"Texas"
"7375",2022-05-14,"TX",144,40,"Texas"
"7376",2022-05-21,"TX",130,40,"Texas"
"7377",2022-05-28,"TX",119,40,"Texas"
"7378",2022-06-04,"TX",89,40,"Texas"
"7379",2022-06-11,"TX",77,40,"Texas"
"7380",2022-06-18,"TX",112,40,"Texas"
"7381",2022-06-25,"TX",91,40,"Texas"
"7382",2022-07-02,"TX",80,40,"Texas"
"7383",2022-07-09,"TX",56,40,"Texas"
"7384",2022-07-16,"TX",83,40,"Texas"
"7385",2022-07-23,"TX",82,40,"Texas"
"7386",2022-07-30,"TX",63,40,"Texas"
"7387",2022-08-06,"TX",60,40,"Texas"
"7388",2022-08-13,"TX",64,40,"Texas"
"7389",2022-08-20,"TX",89,40,"Texas"
"7390",2022-08-27,"TX",71,40,"Texas"
"7391",2022-09-03,"TX",83,40,"Texas"
"7392",2022-09-10,"TX",105,40,"Texas"
"7393",2022-09-17,"TX",123,40,"Texas"
"7394",2022-09-24,"TX",127,40,"Texas"
"7395",2022-10-01,"TX",129,40,"Texas"
"7396",2022-10-08,"TX",225,40,"Texas"
"7397",2022-10-15,"TX",310,40,"Texas"
"7398",2022-10-22,"TX",479,40,"Texas"
"7399",2022-10-29,"TX",708,40,"Texas"
"7400",2022-11-05,"TX",965,40,"Texas"
"7401",2022-11-12,"TX",1104,40,"Texas"
"7402",2022-11-19,"TX",1159,40,"Texas"
"7403",2022-11-26,"TX",1791,40,"Texas"
"7404",2022-12-03,"TX",2193,40,"Texas"
"7405",2022-12-10,"TX",1792,40,"Texas"
"7406",2022-12-17,"TX",1511,40,"Texas"
"7407",2022-12-24,"TX",1243,40,"Texas"
"7408",2022-12-31,"TX",1380,40,"Texas"
"7409",2023-01-07,"TX",1251,40,"Texas"
"7410",2023-01-14,"TX",766,40,"Texas"
"7411",2023-01-21,"TX",491,40,"Texas"
"7412",2023-01-28,"TX",348,40,"Texas"
"7413",2023-02-04,"TX",261,40,"Texas"
"7414",2023-02-11,"TX",270,40,"Texas"
"7415",2023-02-18,"TX",242,40,"Texas"
"7416",2023-02-25,"TX",208,40,"Texas"
"7417",2023-03-04,"TX",160,40,"Texas"
"7418",2023-03-11,"TX",157,40,"Texas"
"7419",2023-03-18,"TX",159,40,"Texas"
"7420",2023-03-25,"TX",131,40,"Texas"
"7421",2023-04-01,"TX",143,40,"Texas"
"7422",2023-04-08,"TX",128,40,"Texas"
"7423",2023-04-15,"TX",113,40,"Texas"
"7424",2023-04-22,"TX",102,40,"Texas"
"7425",2023-04-29,"TX",109,40,"Texas"
"7426",2023-05-06,"TX",109,40,"Texas"
"7427",2023-05-13,"TX",100,40,"Texas"
"7428",2023-05-20,"TX",97,40,"Texas"
"7429",2023-05-27,"TX",79,40,"Texas"
"7430",2023-06-03,"TX",83,40,"Texas"
"7431",2023-06-10,"TX",75,40,"Texas"
"7432",2023-06-17,"TX",93,40,"Texas"
"7433",2023-06-24,"TX",109,40,"Texas"
"7434",2023-07-01,"TX",87,40,"Texas"
"7435",2023-07-08,"TX",79,40,"Texas"
"7436",2023-07-15,"TX",96,40,"Texas"
"7437",2023-07-22,"TX",86,40,"Texas"
"7438",2023-07-29,"TX",79,40,"Texas"
"7439",2023-08-05,"TX",95,40,"Texas"
"7440",2023-08-12,"TX",119,40,"Texas"
"7441",2023-08-19,"TX",124,40,"Texas"
"7442",2023-08-26,"TX",103,40,"Texas"
"7443",2023-09-02,"TX",126,40,"Texas"
"7444",2023-09-09,"TX",110,40,"Texas"
"7445",2023-09-16,"TX",128,40,"Texas"
"7446",2023-09-23,"TX",102,40,"Texas"
"7447",2023-09-30,"TX",118,40,"Texas"
"7448",2023-10-07,"TX",112,40,"Texas"
"7449",2023-10-14,"TX",168,40,"Texas"
"7450",2023-10-21,"TX",242,40,"Texas"
"7451",2023-10-28,"TX",246,40,"Texas"
"7452",2023-11-04,"TX",305,40,"Texas"
"7453",2023-11-11,"TX",373,40,"Texas"
"7454",2023-11-18,"TX",373,40,"Texas"
"7455",2023-11-25,"TX",464,40,"Texas"
"7456",2023-12-02,"TX",541,40,"Texas"
"7457",2023-12-09,"TX",587,40,"Texas"
"7458",2023-12-16,"TX",908,40,"Texas"
"7459",2023-12-23,"TX",1252,40,"Texas"
"7460",2023-12-30,"TX",1520,40,"Texas"
"7461",2024-01-06,"TX",1582,40,"Texas"
"7462",2024-01-13,"TX",1386,40,"Texas"
"7463",2024-01-20,"TX",1289,40,"Texas"
"7464",2024-01-27,"TX",1422,40,"Texas"
"7465",2024-02-03,"TX",1336,40,"Texas"
"7466",2024-02-10,"TX",1175,40,"Texas"
"7467",2024-02-17,"TX",890,40,"Texas"
"7468",2024-02-24,"TX",786,40,"Texas"
"7469",2024-03-02,"TX",646,40,"Texas"
"7470",2024-03-09,"TX",485,40,"Texas"
"7471",2024-03-16,"TX",431,40,"Texas"
"7472",2024-03-23,"TX",330,40,"Texas"
"7473",2024-03-30,"TX",298,40,"Texas"
"7474",2024-04-06,"TX",247,40,"Texas"
"7475",2024-04-13,"TX",208,40,"Texas"
"7476",2024-04-20,"TX",190,40,"Texas"
"7477",2024-04-27,"TX",150,40,"Texas"
"7478",2024-05-04,"TX",85,40,"Texas"
"7479",2024-05-11,"TX",1,40,"Texas"
"7480",2024-05-18,"TX",0,40,"Texas"
"7481",2020-10-24,"UT",0,41,"Utah"
"7482",2020-10-31,"UT",1,41,"Utah"
"7483",2020-11-07,"UT",1,41,"Utah"
"7484",2020-11-14,"UT",1,41,"Utah"
"7485",2020-11-21,"UT",0,41,"Utah"
"7486",2020-11-28,"UT",0,41,"Utah"
"7487",2020-12-05,"UT",0,41,"Utah"
"7488",2020-12-12,"UT",4,41,"Utah"
"7489",2020-12-19,"UT",0,41,"Utah"
"7490",2020-12-26,"UT",0,41,"Utah"
"7491",2021-01-02,"UT",1,41,"Utah"
"7492",2021-01-09,"UT",0,41,"Utah"
"7493",2021-01-16,"UT",1,41,"Utah"
"7494",2021-01-23,"UT",0,41,"Utah"
"7495",2021-01-30,"UT",0,41,"Utah"
"7496",2021-02-06,"UT",0,41,"Utah"
"7497",2021-02-13,"UT",0,41,"Utah"
"7498",2021-02-20,"UT",0,41,"Utah"
"7499",2021-02-27,"UT",0,41,"Utah"
"7500",2021-03-06,"UT",0,41,"Utah"
"7501",2021-03-13,"UT",0,41,"Utah"
"7502",2021-03-20,"UT",0,41,"Utah"
"7503",2021-03-27,"UT",1,41,"Utah"
"7504",2021-04-03,"UT",0,41,"Utah"
"7505",2021-04-10,"UT",0,41,"Utah"
"7506",2021-04-17,"UT",0,41,"Utah"
"7507",2021-04-24,"UT",0,41,"Utah"
"7508",2021-05-01,"UT",1,41,"Utah"
"7509",2021-05-08,"UT",0,41,"Utah"
"7510",2021-05-15,"UT",0,41,"Utah"
"7511",2021-05-22,"UT",1,41,"Utah"
"7512",2021-05-29,"UT",0,41,"Utah"
"7513",2021-06-05,"UT",0,41,"Utah"
"7514",2021-06-12,"UT",0,41,"Utah"
"7515",2021-06-19,"UT",0,41,"Utah"
"7516",2021-06-26,"UT",0,41,"Utah"
"7517",2021-07-03,"UT",1,41,"Utah"
"7518",2021-07-10,"UT",1,41,"Utah"
"7519",2021-07-17,"UT",1,41,"Utah"
"7520",2021-07-24,"UT",0,41,"Utah"
"7521",2021-07-31,"UT",0,41,"Utah"
"7522",2021-08-07,"UT",0,41,"Utah"
"7523",2021-08-14,"UT",0,41,"Utah"
"7524",2021-08-21,"UT",0,41,"Utah"
"7525",2021-08-28,"UT",0,41,"Utah"
"7526",2021-09-04,"UT",0,41,"Utah"
"7527",2021-09-11,"UT",1,41,"Utah"
"7528",2021-09-18,"UT",1,41,"Utah"
"7529",2021-09-25,"UT",1,41,"Utah"
"7530",2021-10-02,"UT",1,41,"Utah"
"7531",2021-10-09,"UT",2,41,"Utah"
"7532",2021-10-16,"UT",0,41,"Utah"
"7533",2021-10-23,"UT",1,41,"Utah"
"7534",2021-10-30,"UT",1,41,"Utah"
"7535",2021-11-06,"UT",0,41,"Utah"
"7536",2021-11-13,"UT",0,41,"Utah"
"7537",2021-11-20,"UT",0,41,"Utah"
"7538",2021-11-27,"UT",0,41,"Utah"
"7539",2021-12-04,"UT",4,41,"Utah"
"7540",2021-12-11,"UT",0,41,"Utah"
"7541",2021-12-18,"UT",1,41,"Utah"
"7542",2021-12-25,"UT",5,41,"Utah"
"7543",2022-01-01,"UT",3,41,"Utah"
"7544",2022-01-08,"UT",2,41,"Utah"
"7545",2022-01-15,"UT",1,41,"Utah"
"7546",2022-01-22,"UT",4,41,"Utah"
"7547",2022-01-29,"UT",3,41,"Utah"
"7548",2022-02-05,"UT",4,41,"Utah"
"7549",2022-02-12,"UT",3,41,"Utah"
"7550",2022-02-19,"UT",3,41,"Utah"
"7551",2022-02-26,"UT",5,41,"Utah"
"7552",2022-03-05,"UT",9,41,"Utah"
"7553",2022-03-12,"UT",12,41,"Utah"
"7554",2022-03-19,"UT",17,41,"Utah"
"7555",2022-03-26,"UT",6,41,"Utah"
"7556",2022-04-02,"UT",17,41,"Utah"
"7557",2022-04-09,"UT",14,41,"Utah"
"7558",2022-04-16,"UT",16,41,"Utah"
"7559",2022-04-23,"UT",9,41,"Utah"
"7560",2022-04-30,"UT",1,41,"Utah"
"7561",2022-05-07,"UT",12,41,"Utah"
"7562",2022-05-14,"UT",10,41,"Utah"
"7563",2022-05-21,"UT",7,41,"Utah"
"7564",2022-05-28,"UT",1,41,"Utah"
"7565",2022-06-04,"UT",5,41,"Utah"
"7566",2022-06-11,"UT",3,41,"Utah"
"7567",2022-06-18,"UT",1,41,"Utah"
"7568",2022-06-25,"UT",3,41,"Utah"
"7569",2022-07-02,"UT",5,41,"Utah"
"7570",2022-07-09,"UT",0,41,"Utah"
"7571",2022-07-16,"UT",0,41,"Utah"
"7572",2022-07-23,"UT",0,41,"Utah"
"7573",2022-07-30,"UT",1,41,"Utah"
"7574",2022-08-06,"UT",0,41,"Utah"
"7575",2022-08-13,"UT",0,41,"Utah"
"7576",2022-08-20,"UT",1,41,"Utah"
"7577",2022-08-27,"UT",0,41,"Utah"
"7578",2022-09-03,"UT",1,41,"Utah"
"7579",2022-09-10,"UT",1,41,"Utah"
"7580",2022-09-17,"UT",0,41,"Utah"
"7581",2022-09-24,"UT",1,41,"Utah"
"7582",2022-10-01,"UT",0,41,"Utah"
"7583",2022-10-08,"UT",0,41,"Utah"
"7584",2022-10-15,"UT",3,41,"Utah"
"7585",2022-10-22,"UT",6,41,"Utah"
"7586",2022-10-29,"UT",12,41,"Utah"
"7587",2022-11-05,"UT",6,41,"Utah"
"7588",2022-11-12,"UT",12,41,"Utah"
"7589",2022-11-19,"UT",8,41,"Utah"
"7590",2022-11-26,"UT",29,41,"Utah"
"7591",2022-12-03,"UT",34,41,"Utah"
"7592",2022-12-10,"UT",60,41,"Utah"
"7593",2022-12-17,"UT",41,41,"Utah"
"7594",2022-12-24,"UT",63,41,"Utah"
"7595",2022-12-31,"UT",83,41,"Utah"
"7596",2023-01-07,"UT",66,41,"Utah"
"7597",2023-01-14,"UT",22,41,"Utah"
"7598",2023-01-21,"UT",22,41,"Utah"
"7599",2023-01-28,"UT",7,41,"Utah"
"7600",2023-02-04,"UT",7,41,"Utah"
"7601",2023-02-11,"UT",7,41,"Utah"
"7602",2023-02-18,"UT",3,41,"Utah"
"7603",2023-02-25,"UT",4,41,"Utah"
"7604",2023-03-04,"UT",3,41,"Utah"
"7605",2023-03-11,"UT",7,41,"Utah"
"7606",2023-03-18,"UT",3,41,"Utah"
"7607",2023-03-25,"UT",3,41,"Utah"
"7608",2023-04-01,"UT",3,41,"Utah"
"7609",2023-04-08,"UT",6,41,"Utah"
"7610",2023-04-15,"UT",3,41,"Utah"
"7611",2023-04-22,"UT",6,41,"Utah"
"7612",2023-04-29,"UT",0,41,"Utah"
"7613",2023-05-06,"UT",4,41,"Utah"
"7614",2023-05-13,"UT",6,41,"Utah"
"7615",2023-05-20,"UT",4,41,"Utah"
"7616",2023-05-27,"UT",5,41,"Utah"
"7617",2023-06-03,"UT",1,41,"Utah"
"7618",2023-06-10,"UT",1,41,"Utah"
"7619",2023-06-17,"UT",4,41,"Utah"
"7620",2023-06-24,"UT",3,41,"Utah"
"7621",2023-07-01,"UT",3,41,"Utah"
"7622",2023-07-08,"UT",1,41,"Utah"
"7623",2023-07-15,"UT",3,41,"Utah"
"7624",2023-07-22,"UT",0,41,"Utah"
"7625",2023-07-29,"UT",1,41,"Utah"
"7626",2023-08-05,"UT",1,41,"Utah"
"7627",2023-08-12,"UT",1,41,"Utah"
"7628",2023-08-19,"UT",0,41,"Utah"
"7629",2023-08-26,"UT",0,41,"Utah"
"7630",2023-09-02,"UT",1,41,"Utah"
"7631",2023-09-09,"UT",2,41,"Utah"
"7632",2023-09-16,"UT",3,41,"Utah"
"7633",2023-09-23,"UT",2,41,"Utah"
"7634",2023-09-30,"UT",4,41,"Utah"
"7635",2023-10-07,"UT",4,41,"Utah"
"7636",2023-10-14,"UT",3,41,"Utah"
"7637",2023-10-21,"UT",9,41,"Utah"
"7638",2023-10-28,"UT",5,41,"Utah"
"7639",2023-11-04,"UT",8,41,"Utah"
"7640",2023-11-11,"UT",5,41,"Utah"
"7641",2023-11-18,"UT",7,41,"Utah"
"7642",2023-11-25,"UT",10,41,"Utah"
"7643",2023-12-02,"UT",17,41,"Utah"
"7644",2023-12-09,"UT",17,41,"Utah"
"7645",2023-12-16,"UT",24,41,"Utah"
"7646",2023-12-23,"UT",56,41,"Utah"
"7647",2023-12-30,"UT",80,41,"Utah"
"7648",2024-01-06,"UT",59,41,"Utah"
"7649",2024-01-13,"UT",46,41,"Utah"
"7650",2024-01-20,"UT",28,41,"Utah"
"7651",2024-01-27,"UT",38,41,"Utah"
"7652",2024-02-03,"UT",28,41,"Utah"
"7653",2024-02-10,"UT",16,41,"Utah"
"7654",2024-02-17,"UT",19,41,"Utah"
"7655",2024-02-24,"UT",9,41,"Utah"
"7656",2024-03-02,"UT",16,41,"Utah"
"7657",2024-03-09,"UT",14,41,"Utah"
"7658",2024-03-16,"UT",13,41,"Utah"
"7659",2024-03-23,"UT",11,41,"Utah"
"7660",2024-03-30,"UT",11,41,"Utah"
"7661",2024-04-06,"UT",5,41,"Utah"
"7662",2024-04-13,"UT",1,41,"Utah"
"7663",2024-04-20,"UT",3,41,"Utah"
"7664",2024-04-27,"UT",6,41,"Utah"
"7665",2024-05-04,"UT",2,41,"Utah"
"7666",2024-05-11,"UT",3,41,"Utah"
"7667",2024-05-18,"UT",0,41,"Utah"
"7668",2020-10-24,"VT",0,42,"Vermont"
"7669",2020-10-31,"VT",0,42,"Vermont"
"7670",2020-11-07,"VT",0,42,"Vermont"
"7671",2020-11-14,"VT",1,42,"Vermont"
"7672",2020-11-21,"VT",1,42,"Vermont"
"7673",2020-11-28,"VT",0,42,"Vermont"
"7674",2020-12-05,"VT",0,42,"Vermont"
"7675",2020-12-12,"VT",0,42,"Vermont"
"7676",2020-12-19,"VT",0,42,"Vermont"
"7677",2020-12-26,"VT",0,42,"Vermont"
"7678",2021-01-02,"VT",0,42,"Vermont"
"7679",2021-01-09,"VT",0,42,"Vermont"
"7680",2021-01-16,"VT",0,42,"Vermont"
"7681",2021-01-23,"VT",0,42,"Vermont"
"7682",2021-01-30,"VT",0,42,"Vermont"
"7683",2021-02-06,"VT",1,42,"Vermont"
"7684",2021-02-13,"VT",0,42,"Vermont"
"7685",2021-02-20,"VT",0,42,"Vermont"
"7686",2021-02-27,"VT",0,42,"Vermont"
"7687",2021-03-06,"VT",0,42,"Vermont"
"7688",2021-03-13,"VT",0,42,"Vermont"
"7689",2021-03-20,"VT",0,42,"Vermont"
"7690",2021-03-27,"VT",0,42,"Vermont"
"7691",2021-04-03,"VT",1,42,"Vermont"
"7692",2021-04-10,"VT",0,42,"Vermont"
"7693",2021-04-17,"VT",0,42,"Vermont"
"7694",2021-04-24,"VT",0,42,"Vermont"
"7695",2021-05-01,"VT",0,42,"Vermont"
"7696",2021-05-08,"VT",0,42,"Vermont"
"7697",2021-05-15,"VT",0,42,"Vermont"
"7698",2021-05-22,"VT",0,42,"Vermont"
"7699",2021-05-29,"VT",0,42,"Vermont"
"7700",2021-06-05,"VT",0,42,"Vermont"
"7701",2021-06-12,"VT",0,42,"Vermont"
"7702",2021-06-19,"VT",0,42,"Vermont"
"7703",2021-06-26,"VT",0,42,"Vermont"
"7704",2021-07-03,"VT",0,42,"Vermont"
"7705",2021-07-10,"VT",0,42,"Vermont"
"7706",2021-07-17,"VT",0,42,"Vermont"
"7707",2021-07-24,"VT",0,42,"Vermont"
"7708",2021-07-31,"VT",0,42,"Vermont"
"7709",2021-08-07,"VT",0,42,"Vermont"
"7710",2021-08-14,"VT",0,42,"Vermont"
"7711",2021-08-21,"VT",0,42,"Vermont"
"7712",2021-08-28,"VT",2,42,"Vermont"
"7713",2021-09-04,"VT",0,42,"Vermont"
"7714",2021-09-11,"VT",0,42,"Vermont"
"7715",2021-09-18,"VT",0,42,"Vermont"
"7716",2021-09-25,"VT",0,42,"Vermont"
"7717",2021-10-02,"VT",0,42,"Vermont"
"7718",2021-10-09,"VT",0,42,"Vermont"
"7719",2021-10-16,"VT",0,42,"Vermont"
"7720",2021-10-23,"VT",0,42,"Vermont"
"7721",2021-10-30,"VT",0,42,"Vermont"
"7722",2021-11-06,"VT",0,42,"Vermont"
"7723",2021-11-13,"VT",0,42,"Vermont"
"7724",2021-11-20,"VT",0,42,"Vermont"
"7725",2021-11-27,"VT",0,42,"Vermont"
"7726",2021-12-04,"VT",1,42,"Vermont"
"7727",2021-12-11,"VT",0,42,"Vermont"
"7728",2021-12-18,"VT",0,42,"Vermont"
"7729",2021-12-25,"VT",0,42,"Vermont"
"7730",2022-01-01,"VT",1,42,"Vermont"
"7731",2022-01-08,"VT",0,42,"Vermont"
"7732",2022-01-15,"VT",1,42,"Vermont"
"7733",2022-01-22,"VT",0,42,"Vermont"
"7734",2022-01-29,"VT",0,42,"Vermont"
"7735",2022-02-05,"VT",0,42,"Vermont"
"7736",2022-02-12,"VT",0,42,"Vermont"
"7737",2022-02-19,"VT",0,42,"Vermont"
"7738",2022-02-26,"VT",1,42,"Vermont"
"7739",2022-03-05,"VT",0,42,"Vermont"
"7740",2022-03-12,"VT",0,42,"Vermont"
"7741",2022-03-19,"VT",0,42,"Vermont"
"7742",2022-03-26,"VT",8,42,"Vermont"
"7743",2022-04-02,"VT",6,42,"Vermont"
"7744",2022-04-09,"VT",10,42,"Vermont"
"7745",2022-04-16,"VT",9,42,"Vermont"
"7746",2022-04-23,"VT",9,42,"Vermont"
"7747",2022-04-30,"VT",6,42,"Vermont"
"7748",2022-05-07,"VT",7,42,"Vermont"
"7749",2022-05-14,"VT",3,42,"Vermont"
"7750",2022-05-21,"VT",0,42,"Vermont"
"7751",2022-05-28,"VT",2,42,"Vermont"
"7752",2022-06-04,"VT",0,42,"Vermont"
"7753",2022-06-11,"VT",3,42,"Vermont"
"7754",2022-06-18,"VT",2,42,"Vermont"
"7755",2022-06-25,"VT",0,42,"Vermont"
"7756",2022-07-02,"VT",3,42,"Vermont"
"7757",2022-07-09,"VT",1,42,"Vermont"
"7758",2022-07-16,"VT",1,42,"Vermont"
"7759",2022-07-23,"VT",0,42,"Vermont"
"7760",2022-07-30,"VT",0,42,"Vermont"
"7761",2022-08-06,"VT",0,42,"Vermont"
"7762",2022-08-13,"VT",0,42,"Vermont"
"7763",2022-08-20,"VT",0,42,"Vermont"
"7764",2022-08-27,"VT",0,42,"Vermont"
"7765",2022-09-03,"VT",1,42,"Vermont"
"7766",2022-09-10,"VT",0,42,"Vermont"
"7767",2022-09-17,"VT",0,42,"Vermont"
"7768",2022-09-24,"VT",0,42,"Vermont"
"7769",2022-10-01,"VT",0,42,"Vermont"
"7770",2022-10-08,"VT",1,42,"Vermont"
"7771",2022-10-15,"VT",0,42,"Vermont"
"7772",2022-10-22,"VT",0,42,"Vermont"
"7773",2022-10-29,"VT",1,42,"Vermont"
"7774",2022-11-05,"VT",0,42,"Vermont"
"7775",2022-11-12,"VT",1,42,"Vermont"
"7776",2022-11-19,"VT",2,42,"Vermont"
"7777",2022-11-26,"VT",13,42,"Vermont"
"7778",2022-12-03,"VT",31,42,"Vermont"
"7779",2022-12-10,"VT",45,42,"Vermont"
"7780",2022-12-17,"VT",56,42,"Vermont"
"7781",2022-12-24,"VT",64,42,"Vermont"
"7782",2022-12-31,"VT",81,42,"Vermont"
"7783",2023-01-07,"VT",51,42,"Vermont"
"7784",2023-01-14,"VT",12,42,"Vermont"
"7785",2023-01-21,"VT",10,42,"Vermont"
"7786",2023-01-28,"VT",5,42,"Vermont"
"7787",2023-02-04,"VT",3,42,"Vermont"
"7788",2023-02-11,"VT",0,42,"Vermont"
"7789",2023-02-18,"VT",2,42,"Vermont"
"7790",2023-02-25,"VT",2,42,"Vermont"
"7791",2023-03-04,"VT",1,42,"Vermont"
"7792",2023-03-11,"VT",5,42,"Vermont"
"7793",2023-03-18,"VT",2,42,"Vermont"
"7794",2023-03-25,"VT",4,42,"Vermont"
"7795",2023-04-01,"VT",0,42,"Vermont"
"7796",2023-04-08,"VT",0,42,"Vermont"
"7797",2023-04-15,"VT",1,42,"Vermont"
"7798",2023-04-22,"VT",0,42,"Vermont"
"7799",2023-04-29,"VT",2,42,"Vermont"
"7800",2023-05-06,"VT",0,42,"Vermont"
